id,term,positive_score,nagative_score
"30347","올리","0.00048","0.00039"
"30348","올리고","0.00007","0.00004"
"30349","올리기","0.00004","0.00000"
"30350","올리다","0.03014","0.03276"
"30351","올리버","0.00213","0.00190"
"30352","올리브","0.00174","0.00107"
"30353","올리비아","0.00176","0.00050"
"30354","올리비에","0.00014","0.00011"
"30355","올린","0.00002","0.00004"
"30356","올림","0.00036","0.00036"
"30357","올림포스","0.00050","0.00018"
"30358","올림푸스","0.00013","0.00000"
"30359","올림피아","0.00008","0.00000"
"30360","올림피아드","0.00023","0.00025"
"30361","올림픽","0.00506","0.00229"
"30362","올마이티","0.00002","0.00004"
"30363","올망졸망","0.00014","0.00007"
"30364","올무","0.00007","0.00007"
"30365","올바로","0.00070","0.00064"
"30366","올바르다","0.01823","0.01327"
"30367","올보르","0.00002","0.00004"
"30368","올빼미","0.00163","0.00132"
"30369","올슨","0.00006","0.00004"
"30370","올올이","0.00004","0.00000"
"30371","올인","0.00020","0.00014"
"30372","올인원","0.00010","0.00007"
"30373","올챙이","0.00066","0.00039"
"30374","올케","0.00019","0.00000"
"30375","올콧","0.00005","0.00004"
"30376","올해","0.00003","0.00004"
"30377","옭다","0.00015","0.00007"
"30378","옭아매다","0.00056","0.00068"
"30379","옭죄다","0.00004","0.00000"
"30380","옮겨가다","0.00024","0.00021"
"30381","옮겨오다","0.00008","0.00004"
"30382","옮기다","0.03363","0.03630"
"30383","옮다","0.00065","0.00061"
"30384","옮아가다","0.00011","0.00004"
"30385","옮아오다","0.00003","0.00004"
"30386","옳다","0.01637","0.01963"
"30387","옳바르다","0.00016","0.00014"
"30388","옳치","0.00002","0.00000"
"30389","옴니","0.00014","0.00011"
"30390","옴니버스","0.00088","0.00114"
"30391","옴마","0.00002","0.00000"
"30392","옴므","0.00002","0.00000"
"30393","옴스","0.00007","0.00000"
"30394","옴짝달싹","0.00013","0.00029"
"30395","옴팡","0.00001","0.00007"
"30396","옵서버","0.00002","0.00000"
"30397","옵션","0.00084","0.00089"
"30398","옵스큐라","0.00001","0.00011"
"30399","옵저버","0.00002","0.00004"
"30400","옹골지다","0.00002","0.00000"
"30401","옹골차다","0.00006","0.00000"
"30402","옹기","0.00018","0.00036"
"30403","옹기종기","0.00056","0.00046"
"30404","옹달","0.00032","0.00011"
"30405","옹립","0.00008","0.00018"
"30406","옹벽","0.00003","0.00000"
"30407","옹아","0.00009","0.00000"
"30408","옹알거리다","0.00002","0.00000"
"30409","옹알옹알","0.00008","0.00004"
"30410","옹알이","0.00023","0.00032"
"30411","옹이","0.00018","0.00007"
"30412","옹정","0.00003","0.00000"
"30413","옹주","0.00066","0.00100"
"30414","옹호","0.00132","0.00436"
"30415","와가","0.00004","0.00014"
"30416","와구","0.00006","0.00014"
"30417","와그너","0.00005","0.00004"
"30418","와그작","0.00002","0.00000"
"30419","와글거리다","0.00002","0.00004"
"30420","와글와글","0.00039","0.00011"
"30421","와기","0.00002","0.00007"
"30422","와니","0.00002","0.00000"
"30423","와다","0.00045","0.00032"
"30424","와드득","0.00002","0.00004"
"30425","와들와들","0.00003","0.00000"
"30426","와라","0.00011","0.00004"
"30427","와락","0.00015","0.00032"
"30428","와룡","0.00005","0.00011"
"30429","와르르","0.00036","0.00021"
"30430","와르르르","0.00003","0.00007"
"30431","와리","0.00010","0.00029"
"30432","와리스","0.00011","0.00004"
"30433","와병","0.00002","0.00004"
"30434","와비","0.00003","0.00018"
"30435","와사","0.00004","0.00000"
"30436","와사비","0.00003","0.00007"
"30437","와삭와삭","0.00002","0.00000"
"30438","와상","0.00008","0.00011"
"30439","와세다","0.00007","0.00018"
"30440","와신","0.00008","0.00014"
"30441","와실","0.00002","0.00000"
"30442","와아","0.00011","0.00004"
"30443","와오","0.00003","0.00004"
"30444","와요","0.00015","0.00018"
"30445","와우","0.00237","0.00118"
"30446","와우북","0.00003","0.00007"
"30447","와의","0.00048","0.00064"
"30448","와이","0.00057","0.00093"
"30449","와이너","0.00007","0.00004"
"30450","와이드","0.00013","0.00000"
"30451","와이어","0.00013","0.00007"
"30452","와이어트","0.00003","0.00004"
"30453","와이엇","0.00006","0.00000"
"30454","와이오밍","0.00007","0.00000"
"30455","와이저","0.00003","0.00000"
"30456","와이즈","0.00177","0.00075"
"30457","와이즈만","0.00077","0.00025"
"30458","와이즈먼","0.00016","0.00007"
"30459","와이키키","0.00006","0.00004"
"30460","와이트","0.00003","0.00000"
"30461","와이파이","0.00030","0.00021"
"30462","와이퍼","0.00005","0.00007"
"30463","와이프","0.00080","0.00093"
"30464","와인","0.00383","0.00329"
"30465","와인버그","0.00003","0.00000"
"30466","와일더","0.00003","0.00007"
"30467","와일드","0.00137","0.00139"
"30468","와일러","0.00002","0.00018"
"30469","와일스","0.00002","0.00000"
"30470","와일즈","0.00003","0.00007"
"30471","와자","0.00003","0.00000"
"30472","와작","0.00002","0.00000"
"30473","와작와작","0.00007","0.00007"
"30474","와장창","0.00012","0.00025"
"30475","와전","0.00008","0.00007"
"30476","와조","0.00007","0.00007"
"30477","와중","0.00664","0.00722"
"30478","와지","0.00003","0.00004"
"30479","와치","0.00003","0.00000"
"30480","와카","0.00004","0.00007"
"30481","와카미야","0.00002","0.00000"
"30482","와카바야시","0.00003","0.00000"
"30483","와카쓰키","0.00003","0.00000"
"30484","와카야마","0.00009","0.00004"
"30485","와쿠","0.00003","0.00004"
"30486","와타나베","0.00064","0.00061"
"30487","와타루","0.00006","0.00007"
"30488","와타세","0.00042","0.00011"
"30489","와타야","0.00005","0.00011"
"30490","와트","0.00003","0.00000"
"30491","와트니","0.00003","0.00004"
"30492","와트슨","0.00003","0.00018"
"30493","와튼","0.00007","0.00004"
"30494","와프","0.00002","0.00004"
"30495","와플","0.00028","0.00018"
"30496","와해","0.00028","0.00036"
"30497","왁스","0.00007","0.00004"
"30498","왁자지껄","0.00024","0.00025"
"30499","완간","0.00068","0.00046"
"30500","완강","0.00002","0.00000"
"30501","완강히","0.00007","0.00004"
"30502","완결","0.00320","0.00390"
"30503","완경","0.00004","0.00029"
"30504","완고","0.00004","0.00000"
"30505","완곡","0.00002","0.00004"
"30506","완곡히","0.00002","0.00004"
"30507","완공","0.00032","0.00039"
"30508","완구","0.00014","0.00025"
"30509","완급","0.00018","0.00025"
"30510","완납","0.00003","0.00000"
"30511","완다","0.00041","0.00000"
"30512","완당","0.00006","0.00011"
"30513","완도","0.00004","0.00007"
"30514","완독","0.00301","0.00540"
"30515","완두","0.00089","0.00036"
"30516","완득이","0.00042","0.00039"
"30517","완디","0.00004","0.00000"
"30518","완력","0.00012","0.00007"
"30519","완료","0.00196","0.00132"
"30520","완벽","0.02662","0.02378"
"30521","완벽히","0.00137","0.00172"
"30522","완비","0.00010","0.00000"
"30523","완산","0.00004","0.00000"
"30524","완상","0.00003","0.00004"
"30525","완생","0.00003","0.00000"
"30526","완성","0.02388","0.02224"
"30527","완소","0.00050","0.00021"
"30528","완수","0.00109","0.00043"
"30529","완숙","0.00015","0.00011"
"30530","완승","0.00003","0.00004"
"30531","완악","0.00002","0.00004"
"30532","완역","0.00077","0.00111"
"30533","완연","0.00004","0.00000"
"30534","완연히","0.00007","0.00007"
"30535","완의","0.00006","0.00004"
"30536","완이","0.00032","0.00025"
"30537","완자","0.00010","0.00018"
"30538","완장","0.00020","0.00014"
"30539","완전","0.02456","0.02768"
"30540","완전히","0.01484","0.01720"
"30541","완정","0.00005","0.00004"
"30542","완제","0.00011","0.00000"
"30543","완족","0.00002","0.00000"
"30544","완존","0.00004","0.00000"
"30545","완주","0.00124","0.00161"
"30546","완충","0.00020","0.00032"
"30547","완치","0.00077","0.00086"
"30548","완쾌","0.00012","0.00004"
"30549","완파","0.00003","0.00004"
"30550","완판","0.00004","0.00007"
"30551","완패","0.00005","0.00000"
"30552","완하","0.00002","0.00011"
"30553","완행","0.00007","0.00004"
"30554","완화","0.00212","0.00193"
"30555","왈가닥","0.00007","0.00000"
"30556","왈가불가","0.00002","0.00000"
"30557","왈가왈부","0.00021","0.00061"
"30558","왈드","0.00002","0.00014"
"30559","왈라비","0.00002","0.00000"
"30560","왈라키아","0.00002","0.00000"
"30561","왈왈","0.00002","0.00004"
"30562","왈츠","0.00022","0.00007"
"30563","왈칵","0.00045","0.00025"
"30564","왈테르","0.00002","0.00011"
"30565","왓슨","0.00219","0.00150"
"30566","왓츠","0.00003","0.00000"
"30567","왓카나이","0.00002","0.00004"
"30568","왕가","0.00043","0.00032"
"30569","왕가리","0.00010","0.00000"
"30570","왕가위","0.00006","0.00000"
"30571","왕건","0.00054","0.00043"
"30572","왕검","0.00004","0.00000"
"30573","왕견","0.00003","0.00000"
"30574","왕고","0.00003","0.00000"
"30575","왕공","0.00007","0.00007"
"30576","왕과","0.00009","0.00011"
"30577","왕관","0.00152","0.00093"
"30578","왕국","0.00475","0.00404"
"30579","왕궁","0.00061","0.00025"
"30580","왕권","0.00121","0.00164"
"30581","왕규","0.00002","0.00000"
"30582","왕기","0.00013","0.00004"
"30583","왕기철","0.00018","0.00000"
"30584","왕녀","0.00015","0.00007"
"30585","왕년","0.00027","0.00032"
"30586","왕눈이","0.00021","0.00000"
"30587","왕당","0.00003","0.00007"
"30588","왕대","0.00002","0.00000"
"30589","왕도","0.00064","0.00072"
"30590","왕도마뱀","0.00004","0.00000"
"30591","왕래","0.00055","0.00061"
"30592","왕릉","0.00027","0.00046"
"30593","왕립","0.00024","0.00011"
"30594","왕멍","0.00005","0.00011"
"30595","왕명","0.00008","0.00007"
"30596","왕복","0.00038","0.00025"
"30597","왕부","0.00002","0.00000"
"30598","왕비","0.00257","0.00329"
"30599","왕산","0.00015","0.00011"
"30600","왕산악","0.00002","0.00000"
"30601","왕상","0.00005","0.00000"
"30602","왕생","0.00007","0.00000"
"30603","왕성","0.00167","0.00132"
"30604","왕성히","0.00002","0.00000"
"30605","왕세","0.00002","0.00025"
"30606","왕소","0.00013","0.00000"
"30607","왕소군","0.00002","0.00000"
"30608","왕손","0.00007","0.00007"
"30609","왕수","0.00003","0.00007"
"30610","왕식렴","0.00003","0.00000"
"30611","왕신","0.00003","0.00000"
"30612","왕실","0.00169","0.00179"
"30613","왕십리","0.00006","0.00000"
"30614","왕안","0.00003","0.00007"
"30615","왕안이","0.00002","0.00000"
"30616","왕양명","0.00002","0.00007"
"30617","왕업","0.00043","0.00025"
"30618","왕오천축국","0.00025","0.00021"
"30619","왕왕","0.00036","0.00068"
"30620","왕위","0.00187","0.00100"
"30621","왕유","0.00003","0.00007"
"30622","왕윤","0.00004","0.00000"
"30623","왕융칭","0.00002","0.00007"
"30624","왕인","0.00002","0.00000"
"30625","왕자","0.01313","0.01341"
"30626","왕재","0.00003","0.00000"
"30627","왕전","0.00004","0.00000"
"30628","왕정","0.00055","0.00032"
"30629","왕제","0.00002","0.00004"
"30630","왕조","0.00397","0.00401"
"30631","왕족","0.00114","0.00057"
"30632","왕좌","0.00056","0.00043"
"30633","왕준","0.00002","0.00000"
"30634","왕진","0.00004","0.00000"
"30635","왕차오","0.00002","0.00000"
"30636","왕창","0.00046","0.00075"
"30637","왕초","0.00024","0.00025"
"30638","왕치","0.00015","0.00000"
"30639","왕학","0.00005","0.00018"
"30640","왕현","0.00111","0.00061"
"30641","왕호","0.00003","0.00000"
"30642","왕후","0.00114","0.00139"
"30643","왕후장상","0.00002","0.00004"
"30644","왜가리","0.00005","0.00004"
"30645","왜건","0.00007","0.00018"
"30646","왜곡","0.00590","0.00890"
"30647","왜관","0.00006","0.00000"
"30648","왜구","0.00054","0.00011"
"30649","왜국","0.00014","0.00007"
"30650","왜군","0.00070","0.00050"
"30651","왜냐","0.00003","0.00004"
"30652","왜냐구","0.00011","0.00014"
"30653","왜냐면","0.00156","0.00218"
"30654","왜냐하면","0.00877","0.00969"
"30655","왜란","0.00442","0.00283"
"30656","왜면","0.00003","0.00000"
"30657","왜변","0.00002","0.00007"
"30658","왜병","0.00004","0.00000"
"30659","왜색","0.00002","0.00007"
"30660","왜선","0.00006","0.00000"
"30661","왜성","0.00004","0.00000"
"30662","왜인","0.00009","0.00007"
"30663","왜장","0.00003","0.00004"
"30664","왜적","0.00024","0.00032"
"30665","왜지","0.00011","0.00054"
"30666","왠지","0.02641","0.03154"
"30667","왱왱","0.00005","0.00000"
"30668","외가","0.00052","0.00029"
"30669","외각","0.00004","0.00004"
"30670","외간","0.00008","0.00029"
"30671","외갓","0.00035","0.00014"
"30672","외강","0.00002","0.00007"
"30673","외거","0.00005","0.00000"
"30674","외견","0.00006","0.00011"
"30675","외경","0.00013","0.00018"
"30676","외계","0.00617","0.00569"
"30677","외계어","0.00025","0.00046"
"30678","외고","0.00030","0.00021"
"30679","외곡","0.00008","0.00025"
"30680","외공","0.00003","0.00000"
"30681","외과","0.00207","0.00286"
"30682","외곽","0.00068","0.00039"
"30683","외관","0.00072","0.00075"
"30684","외교","0.00417","0.00551"
"30685","외국","0.02179","0.02639"
"30686","외근","0.00006","0.00004"
"30687","외기","0.00002","0.00007"
"30688","외나무","0.00005","0.00000"
"30689","외눈","0.00030","0.00061"
"30690","외다","0.00070","0.00100"
"30691","외대","0.00006","0.00004"
"30692","외도","0.00073","0.00072"
"30693","외동","0.00099","0.00089"
"30694","외등","0.00003","0.00000"
"30695","외따로","0.00008","0.00000"
"30696","외딴","0.00049","0.00132"
"30697","외떨어지다","0.00002","0.00000"
"30698","외래","0.00095","0.00082"
"30699","외려","0.00032","0.00061"
"30700","외로","0.00002","0.00007"
"30701","외로움","0.00921","0.00944"
"30702","외로이","0.00026","0.00021"
"30703","외롭다","0.01446","0.01287"
"30704","외루","0.00002","0.00000"
"30705","외르","0.00015","0.00000"
"30706","외르겐","0.00002","0.00007"
"30707","외르크","0.00004","0.00000"
"30708","외면","0.00948","0.01037"
"30709","외모","0.01257","0.01180"
"30710","외무","0.00017","0.00014"
"30711","외물","0.00002","0.00004"
"30712","외박","0.00011","0.00018"
"30713","외발","0.00003","0.00000"
"30714","외방","0.00002","0.00000"
"30715","외벽","0.00014","0.00011"
"30716","외부","0.00707","0.00830"
"30717","외비","0.00009","0.00021"
"30718","외상","0.00103","0.00114"
"30719","외서","0.00020","0.00039"
"30720","외설","0.00026","0.00043"
"30721","외세","0.00071","0.00079"
"30722","외소","0.00012","0.00004"
"30723","외수","0.00016","0.00014"
"30724","외숙","0.00002","0.00000"
"30725","외스타슈","0.00002","0.00000"
"30726","외시","0.00002","0.00000"
"30727","외식","0.00213","0.00193"
"30728","외신","0.00017","0.00014"
"30729","외압","0.00008","0.00007"
"30730","외야","0.00005","0.00000"
"30731","외양","0.00065","0.00079"
"30732","외어","0.00005","0.00004"
"30733","외연","0.00013","0.00011"
"30734","외우","0.00004","0.00000"
"30735","외우다","0.01892","0.01155"
"30736","외유","0.00010","0.00018"
"30737","외인","0.00011","0.00007"
"30738","외자","0.00008","0.00011"
"30739","외장","0.00014","0.00007"
"30740","외재","0.00006","0.00014"
"30741","외적","0.00023","0.00011"
"30742","외전","0.00112","0.00139"
"30743","외제","0.00013","0.00032"
"30744","외젠","0.00004","0.00007"
"30745","외조","0.00003","0.00000"
"30746","외주","0.00013","0.00014"
"30747","외지","0.00049","0.00054"
"30748","외지다","0.00031","0.00025"
"30749","외척","0.00021","0.00018"
"30750","외출","0.00430","0.00197"
"30751","외치","0.00003","0.00004"
"30752","외치다","0.01444","0.01248"
"30753","외친","0.00003","0.00000"
"30754","외침","0.00196","0.00157"
"30755","외투","0.00079","0.00032"
"30756","외판","0.00013","0.00054"
"30757","외편","0.00018","0.00025"
"30758","외피","0.00015","0.00021"
"30759","외항","0.00011","0.00004"
"30760","외해","0.00002","0.00000"
"30761","외핵","0.00009","0.00004"
"30762","외향","0.00099","0.00061"
"30763","외형","0.00100","0.00079"
"30764","외화","0.00031","0.00054"
"30765","외환","0.00091","0.00079"
"30766","왼손","0.00038","0.00029"
"30767","요가","0.00290","0.00200"
"30768","요강","0.00014","0.00004"
"30769","요건","0.00104","0.00111"
"30770","요격","0.00002","0.00004"
